"ITTER107","Territory","TIPO_DATO15","Biometric functions","SEXISTAT1","Gender","ETA1","Age and age class","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y10-14","10-14 years","2015","2015",72.573,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y10-14","10-14 years","2016","2016",73.102,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y10-14","10-14 years","2017","2017",72.942,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y10-14","10-14 years","2018","2018",73.264,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y10-14","10-14 years","2019","2019",73.467,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y10-14","10-14 years","2020","2020",72.366,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1974","1974",0.9983232,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1975","1975",0.9983873,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1976","1976",0.9984403,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1977","1977",0.9984496,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1978","1978",0.9985008,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1979","1979",0.9985581,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1980","1980",0.998553,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1981","1981",0.9986475,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1982","1982",0.9987032,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1983","1983",0.9988344,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1984","1984",0.9988625,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1985","1985",0.9988825,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1986","1986",0.9989035,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1987","1987",0.9989484,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1988","1988",0.9990214,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1989","1989",0.9990788,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1990","1990",0.9991131,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1991","1991",0.9991099,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1992","1992",0.999086,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1993","1993",0.9990638,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1994","1994",0.9990829,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1995","1995",0.9991139,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1996","1996",0.9991648,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1997","1997",0.9991991,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1998","1998",0.9992327,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","1999","1999",0.9993125,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2000","2000",0.9993628,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2001","2001",0.9994103,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2002","2002",0.9994127,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2003","2003",0.9994488,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2004","2004",0.9994791,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2005","2005",0.9995024,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2006","2006",0.9995342,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2007","2007",0.9995337,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2008","2008",0.9995518,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2009","2009",0.9995338,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2010","2010",0.9995627,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2011","2011",0.9995634,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2012","2012",0.999595,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2013","2013",0.9995993,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2014","2014",0.9996118,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2015","2015",0.9996217,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2016","2016",0.9996122,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2017","2017",0.9996027,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2018","2018",0.9995893,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2019","2019",0.9996142,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y5-9","5-9 years","2020","2020",0.9996472,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1974","1974",1.75155,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1975","1975",1.68419,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1976","1976",1.62591,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1977","1977",1.63484,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1978","1978",1.58513,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1979","1979",1.58025,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1980","1980",1.61933,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1981","1981",1.53915,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1982","1982",1.45826,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1983","1983",1.31364,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1984","1984",1.26662,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1985","1985",1.24088,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1986","1986",1.22586,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1987","1987",1.16861,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1988","1988",1.12299,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1989","1989",1.07458,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1990","1990",1.07916,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1991","1991",1.07779,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1992","1992",1.11333,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1993","1993",1.12272,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1994","1994",1.08068,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1995","1995",1.02475,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1996","1996",0.98635,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1997","1997",0.96638,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1998","1998",0.93612,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","1999","1999",0.8766,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2000","2000",0.83327,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2001","2001",0.76014,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2002","2002",0.71137,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2003","2003",0.66457,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2004","2004",0.61631,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2005","2005",0.6045,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2006","2006",0.57495,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2007","2007",0.56919,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2008","2008",0.55768,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2009","2009",0.57997,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2010","2010",0.54229,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2011","2011",0.5253,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2012","2012",0.48395,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2013","2013",0.46808,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2014","2014",0.45532,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2015","2015",0.43911,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2016","2016",0.45504,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2017","2017",0.46075,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2018","2018",0.47842,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2019","2019",0.43792,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y10-14","10-14 years","2020","2020",0.41144,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1974","1974",69.695,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1975","1975",69.431,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1976","1976",69.546,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1977","1977",69.865,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1978","1978",70.165,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1979","1979",70.308,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1980","1980",70.163,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1981","1981",70.682,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1982","1982",70.765,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1983","1983",70.607,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1984","1984",71.215,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1985","1985",71.237,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1986","1986",71.519,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1987","1987",71.885,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1988","1988",72.115,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1989","1989",72.448,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1990","1990",72.51,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1991","1991",72.71,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1992","1992",72.923,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1993","1993",73.029,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1994","1994",73.229,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1995","1995",73.507,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1996","1996",73.699,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1997","1997",73.886,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1998","1998",73.98,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","1999","1999",74.349,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2000","2000",74.79,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2001","2001",75.249,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2002","2002",75.431,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2003","2003",75.335,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2004","2004",76.055,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2005","2005",76.082,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2006","2006",76.416,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2007","2007",76.528,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2008","2008",76.607,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2009","2009",76.731,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2010","2010",77.079,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2011","2011",77.258,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2012","2012",77.334,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2013","2013",77.638,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2014","2014",77.897,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2015","2015",77.544,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2016","2016",78.073,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2017","2017",77.913,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2018","2018",78.235,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2019","2019",78.439,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y5-9","5-9 years","2020","2020",77.341,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1974","1974",1.85126,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1975","1975",1.77061,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1976","1976",1.68875,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1977","1977",1.64597,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1978","1978",1.56061,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1979","1979",1.4582,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1980","1980",1.45862,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1981","1981",1.37367,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1982","1982",1.36586,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1983","1983",1.22953,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1984","1984",1.19761,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1985","1985",1.14483,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1986","1986",1.1008,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1987","1987",1.05131,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y5-9","5-9 years","1988","1988",0.96615,,
